id,line,text,labels
728169864,9,"this may seem an innocent mistake on the imam ’s part , but his action against the gay community and sinister view be anything but .",Doubt
728169864,10,"in february 2005 , an article write by shafayat mohamed be publish on the darul uloom website , entitle ' tsunami : wrath of god . ' in it , he claim that gay sex cause the 2004 indonesian tsunami and that most jews and christians , whom he refer to as "" people of the book , "" be "" perverted transgressor . """,Name_Calling-Labeling
728169864,13,"he begin his speech by attack president barack obama for support same - sex marriage . he ask the following , "" do you hear what president obama say ? … do you know what a sad situation we be in this country ? ... here you have the president of the united states of america say that a man could marry a man ? … be we sleep ? do you believe in the quran ? be we go to sit and have the quran be ridicule ? "" he then cite the christian and jewish bible , bark loudly , "" the bible say that if a man sleep with a man , he should be kill ! """,Loaded_Language
728169864,16,"shafayat mohamed be not the only muslim extremist that have participate in the democratic party ’s tkj dinner . in october 2015 , the dinner invocation be perform by wilfredo amr ruiz , the legal adviser of the american muslim association of north america ( amana ) , a group that actively promote former kkk leader and white supremacist david duke . ruiz , as well , found amana ’s connecticut and puerto rico chapter .",Name_Calling-Labeling
728169864,17,"in july 2010 , the anti - defamation league ( adl ) condemn ruiz ’s amana for post what the adl call a "" venomous "" anti - semitic duke video onto the group ’s official website . amana be currently promote another anti - semitic duke - produce video , on the amana site . the president of amana , sofian zakkout , have refer to duke as "" david duke , a man to believe in ! ""","Loaded_Language,Slogans"
728169864,19,it be time for democrats to reject the bigotry of these radical and see they for the liability they present . failure to do so expose the party ’s liberal agenda as a sham .,False_Dilemma-No_Choice
795079843,3,"washington — on an emergency mission to resolve a diplomatic crisis , secretary of state michael r. pompeo hold delicate talk tuesday with the ruler of saudi arabia amid grow suspicion that a virginia - base saudi columnist be kill on their order .",Loaded_Language
795079843,5,"president donald trump on monday order pompeo to rush to the desert kingdom to try to determine the fate of the miss journalist , jamal khashoggi , and the diplomat quickly hop a plane .",Loaded_Language
795079843,9,"turkish medium report , base in part on apparent audio recording , have say khashoggi be beat to death and then dismember in the building . a 15 - member saudi military team have enter the consulate with a bone see shortly before khashoggi arrive , and fly out of the country soon after , the report say .",Appeal_to_Fear-Prejudice
795079843,12,that seem to set the stage for saudi official to find a way to explain away the alleged shocking death .,Loaded_Language
795079843,18,"trump have say he would impose "" severe "" punishment if proof emerge that saudi ruler sanction khashoggi ’s murder , but he have not say what that would entail . he have rule out cancel or suspend billion of dollar in arm deal with the oil - rich country .",Loaded_Language
